SKU,item_name,jan_net_sales,feb_net_sales,mar_net_sales,apr_net_sales,may_net_sales,jun_net_sales,jul_net_sales,aug_net_sales,sep_net_sales,oct_net_sales,nov_net_sales,dec_net_sales,total_net_sales,category
DMMGIFTBGL2,"GIFT BAG, OCCASION LARGE",12.39,3.54,0,1.77,3.54,8.85,5.31,0,3.54,3.54,0,5.31,47.79,GN
FNT40061,"TWINE, CE COTTON 75ft 1CT/12",0,0,0,5.62,5.62,0,0,0,2.81,0,30.91,2.81,47.77,GN
FLX30611708,"BEANS, SS CANNELLINI 15.5oz/12",0,0,0,0,0,0,0,0,0,7.96,17.91,21.89,47.76,GG
VSI92327,"BUBBLE GUM, DUBBLE BUBBLE O 4.5z",0,0,0,0,0,17.91,29.85,0,0,0,0,0,47.76,GG
42-99990,"BATH SPONGE, BRAIDED",0,0,0,0,3.98,3.98,7.96,7.96,0,0,13.93,9.95,47.76,GH
FS94547,"HAIR GEL, SOLGOOD BLUE 8.45oz",0,0,0,0,17.91,29.85,0,0,0,0,0,0,47.76,GH
DAMMRKUGC,"GLASS CLEANER, KUAT 500ML/12",0,0,0,0,0,0,0,0,0,17.91,29.85,0,47.76,GN
BW514907,"CRACKERS, CHEEZ IT WHT CHDR 4.5z",15.92,31.84,0,0,0,0,0,0,0,0,0,0,47.76,GG
44-61117,"SOUP, CAMP CHK NDL 10.75z/24",0,0,0,0,0,0,0,0,0,0,47.76,0,47.76,GG
JCS89851,"FLOSSETTES, DENTAL 100CT ASSTCLR",0,0,0,0,0,23.88,0,0,23.88,0,0,0,47.76,GH
GH8141107,"AIR FRESH, AIRWICK VAN 185g/12",0,0,5.97,25.87,15.92,0,0,0,0,0,0,0,47.76,GN
DOL13863,"BOWL, S/S 11.2""",0,0,0,0,0,7.96,7.96,9.95,21.89,0,0,0,47.76,GN
BW800270,"CANDLE, RELIGIOUS SOLID WHITE",0,19.9,3.98,0,0,0,1.99,0,7.96,9.95,3.98,0,47.76,GN
JCS115202,"CLEANER, FABULOSO PINE 16.9z/24",0,0,0,0,0,1.99,21.89,23.88,0,0,0,0,47.76,GN
Nov-53,"EYEWEAR CHAIN, FASHION ASST",9.95,3.98,3.98,1.99,1.99,0,9.95,0,0,0,1.99,13.93,47.76,GN
JCS57187,"GLASS CLEANER, EXPRESH 14z/12",0,0,0,0,0,1.99,1.99,3.98,29.85,3.98,5.97,0,47.76,GN
JCS05328,"ICE CUBE TRAY, NUVALU 10X4X1.7""",0,0,0,0,0,11.94,9.95,7.96,1.99,0,0,15.92,47.76,GN
JCS275011,"STORAGE BAG, RI-PAC GAL 50CT",0,0,0,0,0,0,9.95,9.95,1.99,11.94,13.93,0,47.76,GN
BW797671,"STORAGE BASKET, PLSTC ASST",0,0,0,0,23.88,23.88,0,0,0,0,0,0,47.76,GN
VSI4508,"TOWEL, KITCHN 15X25IN ASSTMCRFBR",23.88,5.97,0,1.99,0,0,0,15.92,0,0,0,0,47.76,GN
GBI29030,"CURRY, OTTOGI 3 MINUTES MILD",0,3.98,5.97,1.99,1.99,5.97,0,1.99,5.97,19.9,0,0,47.76,GG
971561,"BEEF JERKY, 1OZ ORIGINL BEEF6/12",28.21,8.68,8.68,2.17,0,0,0,0,0,0,0,0,47.74,GG
FS97167,"FACE CREAM, PONDS LIGHT 2.53z/48",0,0,0,0,0,0,0,13.02,34.72,0,0,0,47.74,GH
JM10548,"POT HOLDER, JM GRAPES PRINT",0,0,2.17,0,0,2.17,19.53,0,0,0,8.68,15.19,47.74,GN
FLXGARLICMIN,"GARLIC MINCED, SD 32oz/6",0,0,0,0,0,0,0,0,0,47.7,0,0,47.7,GG
JHK23307,"KETCHUP, CAL HEALTH HRVST #10/6",47.7,0,0,0,0,0,0,0,0,0,0,0,47.7,GG
L9341-1,RICE CRACKER FRIED SWEET SOY 14p,0,0,0,0,0,0,0,0,0,0,0,47.7,47.7,GG
32-41136,"V24, CHOC RMNTC HRT ASST 5.1z",0,47.7,0,0,0,0,0,0,0,0,0,0,47.7,GG
CPC00020,"COND, LBP COCONUT WATER 13.5z/4",0,0,0,0,0,0,0,0,0,9.54,9.54,28.62,47.7,GH
LOL2116,"LIP BALM, LOL 7PC BEAUTY SET",7.95,7.95,0,7.95,0,15.9,7.95,0,0,0,0,0,47.7,GH
GSI8LOC91114BD,"SUNGLASS, PLRZD -8LOC91114-BDNA",0,39.75,7.95,0,0,0,0,0,0,0,0,0,47.7,GH
GSIPZ-713079,"SUNGLASS, POLARIZED -PZ-713079",0,23.85,7.95,0,7.95,0,0,0,0,7.95,0,0,47.7,GH
GSIPZ-NT7074,"SUNGLASS, POLARIZED -PZ-NT7074",0,0,31.8,0,7.95,0,0,0,7.95,0,0,0,47.7,GH
GSI8GSL22497,"SUNGLASS, POLARIZED 8GSL22497",0,0,15.9,23.85,0,0,0,0,0,0,0,7.95,47.7,GH
UPDFD51137,"DINNER SET, PAW PATROL 3PC",7.95,23.85,0,7.95,0,7.95,0,0,0,0,0,0,47.7,GI
CH18133,BOTTLE BRUSH W/STRAW BRUSH CLNR,0,0,0,0,0,0,7.95,7.95,0,0,7.95,23.85,47.7,GN
HDSDC01052,"COLANDER STRAINER, DEEP S/S 8QT",7.95,0,0,0,0,0,23.85,0,15.9,0,0,0,47.7,GN
WP16319,"DOG TOY, CRINKLE TAIL LG ASST",7.95,7.95,7.95,7.95,15.9,0,0,0,0,0,0,0,47.7,GN
BMSSENA-1747LB,LUNCH BAG,15.9,23.85,7.95,0,0,0,0,0,0,0,0,0,47.7,GN
UPDLXB06BDMVU,"LUNCH BAG, AVENGERS RECTANGLE",7.95,7.95,0,0,0,0,15.9,15.9,0,0,0,0,47.7,GN
44390,"MOTH BAR, ENOZ CEDAR PINE 6OZ/6",23.85,0,0,7.95,0,0,0,15.9,0,0,0,0,47.7,GN
SAF55630VX03,"TABLECLOTH, PRNT XMAS CANDY52x70",0,0,0,0,0,0,0,0,0,0,0,47.7,47.7,GN
EHC817800,"BODY POWDER, AMB ANTI-FRICTN 8z",0,0,0,0,0,9.54,0,0,0,0,19.08,19.08,47.7,GH
FGCON0116,"COND, HN SALON CARE 400ml",0,0,0,9.54,0,0,0,9.54,9.54,0,9.54,9.54,47.7,GH
FGSHA0116,"SHAMP, HN SALON CARE 400ml",0,0,19.08,0,0,9.54,9.54,0,0,0,0,9.54,47.7,GH
CPC00004,"SHAMP, LBP COCONUT WATER 13.5z/4",0,0,0,0,0,0,0,0,0,19.08,9.54,19.08,47.7,GH
TSC132,"COMB SET, ALMAR TRIO",1.49,2.98,1.49,0,1.49,0,0,1.49,4.47,2.98,17.88,13.41,47.68,GH
64/KCCM24GM-1,"COFFEE MIX, KING'S SACHET 20g-20",0,0,0,0,0,0,0,0,0,13.62,29.51,4.54,47.67,GB
SBKHBLELEM250M,"BLEACH, KUAT LEMON 250M/48",19.6,0.49,10.78,0.49,0,1.96,0.98,0.49,1.47,2.45,3.43,5.39,47.53,GN
JCS02210,"JUICE, JUMEX STRWBRRYBANANA11.3z",0,0,0,0,0,0,0,0,0,0,47.52,0,47.52,GB
FLX30665570,"TACO MIX, SS SEASONING 1.25oz/24",0,0,0,0,0,0,0,0,0,3.96,38.61,4.95,47.52,GG
533/157DC,"SOAP DISH, PLASTIC CLRD 1ct/144",18.18,17.17,12.12,0,0,0,0,0,0,0,0,0,47.47,GN
32307,"BAR SOAP, LEVER2000 ORGNL 2PK/24",0,0,0,0,0,0,0,0,4.52,9.04,18.08,15.82,47.46,GH
LI41069,"DOG HARNESS, 1""GO GO GECKO 24-38",0,23.71,0,0,0,0,0,0,0,23.71,0,0,47.42,GN
6017640,"CORELLE, RICE BOWL WNTR WHT 12z",0,0,0,0,0,0,0,0,0,31.6,15.8,0,47.4,GN
08-1415,"LED LIGHT, SWITCH 18pk",7.9,0,0,7.9,23.7,0,3.95,3.95,0,0,0,0,47.4,GN
PEELER,"PEELER, VEGGIE DELUXE",3.95,0,0,0,0,7.9,15.8,0,0,0,0,19.75,47.4,GN
DMENRSS24,SOAP SHEETS,7.9,3.95,3.95,0,11.85,7.9,0,7.9,3.95,0,0,0,47.4,GH
LITP484,"DOG COLLAR, 1/2"" BLUE PAWS 8-12""",0,0,0,0,0,0,0,0,7.9,7.9,23.7,7.9,47.4,GN
LI17509,"DOG LEAD, LUPINE 6' BLUE",0,0,0,0,0,15.8,0,7.9,15.8,7.9,0,0,47.4,GN
FS37508,"FLOWER, POENY 26.77"" 1-HEAD ASST",15.8,0,3.95,0,15.8,0,11.85,0,0,0,0,0,47.4,GN
EX841/36E,"ELASTIC, 36PC NO METAL&20X DRBL",1.48,1.48,4.44,1.48,2.96,8.88,7.4,7.4,11.84,0,0,0,47.36,GH
CPC00301,"SOUP MIX, LIPTON XTRA NDL 2-4.9z",0,2.63,2.63,13.15,0,0,0,2.63,2.63,0,5.26,18.41,47.34,GG
TSB9547,"BRUSH, PRINTED DETANGLE",0,0,0,0,5.26,10.52,15.78,0,5.26,5.26,0,5.26,47.34,GH
UBCJC222031422,"HAIR CLIP, (M-6) METAL BLING",6.76,5.07,3.38,3.38,0,3.38,0,0,6.76,3.38,3.38,11.83,47.32,GH
533/151DG,"PITCHER, PLASTIC 2ltr 5.5""x8.25""",9.96,4.98,4.98,19.92,0,0,0,0,0,0,0,7.47,47.31,GN
41-58064,"TOMATO, MEZZ S DRIED RIPENED 3oz",25.8,8.6,8.6,4.3,0,0,0,0,0,0,0,0,47.3,GG
TW15080,"LEI, 60"" DELUXE MAILE",0,15.76,31.52,0,0,0,0,0,0,0,0,0,47.28,GN
82347,"TOOTHPICK, DIAMOND PRTY RND 250c",0,8.15,6.52,1.63,3.26,1.63,4.89,3.26,4.89,3.26,6.52,3.26,47.27,GN
ZUC835671,"CHOCOLATE, KS RAISINS 3.4lb",0,0,0,0,0,0,0,0,0,0,0,47.26,47.26,GG
ZUC1594451,"GUMMI, HARIBO TWIN SNAKES 5z/12",13.23,5.67,28.35,0,0,0,0,0,0,0,0,0,47.25,GG
EXG030/350 CON,"HAIR ELASTIC, 350 SNAG FREE CLR",0,0,0,0,1.35,13.5,6.75,12.15,4.05,9.45,0,0,47.25,GH
11-1315,"NAIL CLIPPER, SILICONE IN DISP",0,0,0,0,0,6.75,8.1,32.4,0,0,0,0,47.25,GH
VSI33174,"PUZZLE BOOK, BIBLE WORD FIND V13",0,1.89,7.56,0,0,0,11.34,1.89,5.67,1.89,9.45,7.56,47.25,GN
71-15183,"HOME BAKE, GRN BEAN CSSRL 15.5z",0,0,0,0,0,0,0,0,0,0,47.24,0,47.24,GF
71-15179,"HOME BAKE, MAC & CHEESE 22.2z",0,0,0,0,0,0,0,0,23.62,23.62,0,0,47.24,GF
KGM109964,WATER FILTER CARTRIDGE KEURIG 2p,0,0,0,0,0,0,11.81,0,11.81,23.62,0,0,47.24,GG
651#COMFREYXL,"ADULT DIAPER, COMFREY XL 10ct/10",0,0,0,0,0,0,0,0,0,0,0,47.24,47.24,GH
CH38043,"PET MASSAGE BRUSH, CORE",11.81,0,0,11.81,0,0,0,11.81,0,0,0,11.81,47.24,GN
71-43387,"POTSTICKER, LINGLING BULGOGI 10z",0,0,0,0,0,0,0,0,0,0,29.5,17.7,47.2,GF
JCS115568,"BODY WASH, LOVE BEAUTY KWIPEP20z",0,0,0,0,0,0,0,35.4,11.8,0,0,0,47.2,GH
19-15804,"CONTAINER, SQUARE SMITHDOYLE 1ct",0,0,0,0,0,0,0,0,0,0,0,47.2,47.2,GN
II52430,"DRAWER ORGANIZER, ID 3X9X2",0,2.95,0,0,0,8.85,0,5.9,0,29.5,0,0,47.2,GN
42-19074,"DISH CLOTH, CHECKERED 2PC",0,0,0,0,8.85,2.95,8.85,0,5.9,5.9,5.9,8.85,47.2,GN
LCIFRAMEBLADE,"PICTURE FRAME, SNAP 8.5X11",0,5.9,8.85,11.8,14.75,0,5.9,0,0,0,0,0,47.2,GN
CC21962,"DREDGE SHAKER, SS SMALL HOLES",0,0,0,0,10.89,0,3.63,0,10.89,0,14.52,7.26,47.19,GN
80/RP30,"RICE SCOOP, WOODEN 30CM",0,0,0,0,0,4.71,17.27,14.13,10.99,0,0,0,47.1,GN
HFI451CAMO,"BENTO BOX, CAMO",0,0,0,0,0,0,0,35.31,0,0,0,11.77,47.08,GN
BW806292,"EASTER GRASS, PLASTIC BRTCLR 3oz",0,0,45.25,1.81,0,0,0,0,0,0,0,0,47.06,GN
CC21818,"BAKING CUP, CHEF CRAFT STARS 50C",1.81,1.81,0,1.81,27.15,9.05,1.81,3.62,0,0,0,0,47.06,GN
01-1227,"FLY SWATTER, EXTENDABLE 1CT/24",0,0,2.35,2.35,0,0,9.4,2.35,2.35,0,2.35,25.85,47,GN
JCS119462,MAKEUP REMOVER CLNSNG TISSUES 30,0,0,0,0,0,0,0,0,0,4.7,25.85,16.45,47,GH
11-1117,"BASTING BRUSH, SILICONE",0,0,0,0,2.35,9.4,7.05,2.35,4.7,21.15,0,0,47,GN
HDSKT10677,CHEESE GRATER IN PDQ ASST,0,0,0,0,0,7.05,21.15,0,0,0,7.05,11.75,47,GN
501HH105#2628,"WATER BOTTLE, PLASTIC 750ml AST",0,0,0,0,0,2.35,21.15,4.7,9.4,0,2.35,7.05,47,GN
F3607,"FURIKAKE, AJI-GOMA (SESAME) 65g",0,0,0,0,6.7,13.4,16.75,0,6.7,0,3.35,0,46.9,GG
FLX20631230,"SPICE, KINDERS BTCHR BLND 5.6oz",0,0,0,0,0,0,6.7,6.7,33.5,0,0,0,46.9,GG
DOL34133,"CLOTHESPIN, FM MINI 35pc",7.63,1.09,5.45,6.54,0,2.18,1.09,7.63,3.27,2.18,3.27,6.54,46.87,GN
35-63081,"GRAVY, HEINZ CRMLZD ONION 12oz",0,0,0,0,0,0,0,0,0,0,39,7.8,46.8,GG
35-63080,"GRAVY, HEINZ GARLIC RMRY 12oz/12",0,0,0,0,0,0,0,0,0,0,46.8,0,46.8,GG
UWG91920,"SAUCE, RACHELRAY DRIZZLE 8.5oz",0,0,0,0,0,0,7.8,39,0,0,0,0,46.8,GG
EL001444,"SNACK, YANYAN YOGHURT 44G/80",0,0,0,0,0,0,0,0,0,0,0,46.8,46.8,GG
NIV13,"LOTION, NIVEA RDNT/SMTH 125ml/24",0,0,0,0,0,0,0,0,31.2,15.6,0,0,46.8,GH
501RI02#105,"RIBBON, ASST COLORS 33FT",1.95,3.9,3.9,5.85,7.8,1.95,0,0,1.95,1.95,9.75,7.8,46.8,GN
18-39220,CAMPHO-PHENIQUE ANTISEPT 0.23z/6,15.57,5.19,0,10.38,0,0,15.57,0,0,0,0,0,46.71,GH
HE-137386,"STRAW, SS SLANTED W/BRUSH/144",0,0,0,0,0,0,0,10.36,5.18,5.18,7.77,18.13,46.62,GN
C-55311-4,"PERFUME, BOTANIC BLUSH/GUCCI 3.4",0,0,0,0,0,0,0,11.63,0,23.26,0,11.63,46.52,GH
C-55672-4,"PERFUME, DARKEN/ARMANI 3oz",0,0,0,0,0,11.63,0,34.89,0,0,0,0,46.52,GH
C-55716-4,"PERFUME, JUST JAZZ/MR.BURBER 3.4",0,0,0,0,0,0,0,0,11.63,11.63,0,23.26,46.52,GH
C55329-4,"PERFUME, LOVE CRAZED 3.4oz",0,0,0,0,0,11.63,0,0,23.26,11.63,0,0,46.52,GH
C-55708-4,"PERFUME, MISCHIEVOUS MAN 3.4z",0,0,0,0,23.26,11.63,0,11.63,0,0,0,0,46.52,GH
C-55658-4,"PERFUME, TWINKLING NIGHT/BBW3.4",0,0,0,0,0,0,34.89,11.63,0,0,0,0,46.52,GH
FS96316,"COLORING BOOK, POLLY POCKET 64pg",0,0,0,0,7.5,22.5,15,0,0,1.5,0,0,46.5,GN
604233,"THERMOMETER, CANDY/DP FRY",0,0,0,5.81,17.43,5.81,0,0,0,0,11.62,5.81,46.48,GN
ZUC1382347,"BOOK, MAGIC TREE HOUSE/JUNIE",0,46.45,0,0,0,0,0,0,0,0,0,0,46.45,GN
II51465,"KITCHEN WALL ORGANIZER, AUSTIN",0,0,0,0,0,0,46.45,0,0,0,0,0,46.45,GN
RSM702,"SNOW CONE MAKER, NOSTALGIA 50S",0,46.45,0,0,0,0,0,0,0,0,0,0,46.45,GN
CH18926,"WATER BOTTLE, RANGER PRO AST 64z",0,0,0,0,0,0,0,46.45,0,0,0,0,46.45,GN
DAMAGFD,"DRESSING, AG FRENCH 8oz/12",0,0.91,1.82,0,23.66,5.46,0,0,0,0.91,11.83,1.82,46.41,GG
403-131,"COLOGNE, AVON W. COUNTYR TRIO",0,23.2,0,23.2,0,0,0,0,0,0,0,0,46.4,GH
FS047741,"BABY CARE KIT,  SAFETY 1ST FOX",23.2,0,0,23.2,0,0,0,0,0,0,0,0,46.4,GI
HB36-3301-W,FRENCH FRY CUTTER SLICER&VEG DIC,0,0,0,23.2,0,0,0,0,23.2,0,0,0,46.4,GN
IG31301,"JUG, IGL .5gal LAT PRO R/B/B/G",0,0,0,23.2,23.2,0,0,0,0,0,0,0,46.4,GN
WHPE67.10,"MOTH BALLS, ENOZ OLD FASH 16oz",0,0,4.64,23.2,18.56,0,0,0,0,0,0,0,46.4,GN
91-15530,"TREAT BAG,  COLRFL HRT 20ct/12",0,31.9,14.5,0,0,0,0,0,0,0,0,0,46.4,GN
HDSSG54022,"CUTTING BOARD, SG 12X16 GRANITE",0,0,0,0,0,0,0,0,0,0,0,46.35,46.35,GN
CH52720,WATER BOTTLE PMB/BLZ/PNE/STE 16z,0,0,0,0,0,0,0,0,0,0,0,46.35,46.35,GN
LCI06524,"CANISTER, GLASS ASBURY 142oz",0,0,0,0,0,0,0,0,15.45,15.45,15.45,0,46.35,GN
CAN4488570,"CANDLE, CL HLDY CORDURY CKIES18z",9.25,0,0,0,0,0,0,9.25,27.75,0,0,0,46.25,GN
CAN44881311,"CANDLE, CL JAR APPLES&ACORNS 18z",0,0,9.25,0,0,0,0,0,27.75,9.25,0,0,46.25,GN
LI80802,"DOG COLLAR, LUPINE 3/4""13-22TURT",0,0,9.25,9.25,9.25,0,0,0,0,0,9.25,9.25,46.25,GN
VSI203698,"CANDLE, NOVENA PINK 7z/12",5.44,0,2.72,2.72,0,5.44,0,2.72,0,13.6,2.72,10.88,46.24,GN
VSI19393,"PET TOY, W-BALL 20.9X6.3X2.25IN",0,0,0,0,0,0,2.72,40.8,8.16,-10.88,2.72,2.72,46.24,GN
FS86847,"FRY PAN, 12"" ALUM N/S BLUE",0,0,0,0,0,0,0,0,0,0,0,46.23,46.23,GN
TSGMT100R,"TRIMMER, CONAIRMAN BEARD/MUSTACH",0,0,0,0,0,0,0,0,0,0,34.62,11.54,46.16,GH
BW149098,"BANDAGE, SUPER BAND ROLL 4YRDS",5.31,14.16,5.31,0,0,3.54,5.31,3.54,8.85,0,0,0,46.02,GH
CR05923,"T/BRUSH, SHOPKINS 2PK/1",3.54,17.7,21.24,0,0,0,0,0,0,0,0,3.54,46.02,GH
616615,"PARING KNIFE, 4PK QWK",3.54,0,10.62,0,0,17.7,0,0,3.54,0,3.54,7.08,46.02,GN
533/13513,"BOWL, PLASTIC SQUARE 10.5X4.5""",9.2,0,0,0,9.2,4.6,9.2,0,9.2,0,0,4.6,46,GN
BTMBOBBYPINS,"BOBBY PIN, BLACK 12PC-1CARD/72",4.5,9.5,16.5,12,3.5,0,0,0,0,0,0,0,46,GH
ZUC1796877,"BOOK, MASTER OF THE AIR",0,0,0,0,0,23,0,0,0,0,0,23,46,GN
K-036,"LUNCH BOX, PP W/LID 4CMP K-036",0,0,23,0,0,0,0,0,0,0,0,23,46,GN
BW633452,"CRACKERS, CHEEZE IT ORIG 4.5z",30.66,15.33,0,0,0,0,0,0,0,0,0,0,45.99,GG
FROSTCAP01,"FROSTING CAP, RUBBER MAGICAP",0,0,0,8.36,0,4.18,4.18,4.18,8.36,8.36,8.36,0,45.98,GH
310448514,"BIBLE, NIV THINLINE GRAY BLACK",0,0,22.99,0,0,0,0,0,0,0,22.99,0,45.98,GN
ZUS990324977,BOOK HOW TO PUT LOVE FIRST,0,0,0,22.99,0,22.99,0,0,0,0,0,0,45.98,GN
PHAB-20MT01,"TUMBLER, PRIM THERMAL DW STL 20z",0,0,22.99,22.99,0,0,0,0,0,0,0,0,45.98,GN
BPPEA610118,"DOG TOY, PW ECOTOYS ECOBONE L",0,0,11.49,0,0,0,11.49,11.49,0,11.49,0,0,45.96,GN
BPPEA620118,"DOG TOY, PW ECOTOYS ECOBOUNCER L",0,22.98,0,0,0,0,0,0,0,11.49,0,11.49,45.96,GN
MDLMDS86100RF,TOILET SAFETY RAIL FOLDABLE,0,0,0,0,45.95,0,0,0,0,0,0,0,45.95,GH
MDLMDS80314,TOILET SEAT LOCKING ELEVATED MED,0,0,0,0,0,0,0,0,0,0,45.95,0,45.95,GH
ZUS980429517,DINNERWARE SET,0,0,0,0,0,0,0,0,0,0,0,45.95,45.95,GN
533/6300,"FLY SWATTER, PLASTIC 19x5.5""",0,0,0,0,0,5.4,10.8,6.75,4.05,2.7,6.75,9.45,45.9,GN
ZUC391472,"CANDY, ALTOIDS SPRMINT .37z/9",11.12,9.73,1.39,0,0,0,0,0,0,0,8.34,15.29,45.87,GG
FLPADSDSXHF36C,"PADS, SOFTEX DS XHVYFLW 7ct/48",8.34,23.63,13.9,0,0,0,0,0,0,0,0,0,45.87,GH
03-21397,"SYRUP,  MAPLE GRV BLBERRY 8.5oz",0,0,3.82,19.1,11.46,7.64,3.82,0,0,0,0,0,45.84,GG
GG13531,"BRUSH SET, CRYSTAL GLTTR BLK 5PK",13.08,6.54,6.54,0,6.54,6.54,0,0,0,0,0,6.54,45.78,GH
Jan-04,"LENS CLEANER SPRAY, 0.7OZ",0,0,0,0,0,0,3.98,5.97,31.84,1.99,1.99,0,45.77,GH
BW507952,"MEDICATE SLEEVE, CORALITE KNEE",0,1.99,1.99,1.99,1.99,0,9.95,9.95,0,1.99,13.93,1.99,45.77,GH
LCIGLASSCUP,"TUMBLER, GLASS 15.75z SINGLE",0,0,0,0,0,0,0,0,7.96,3.98,3.98,29.85,45.77,GN
06-83690,"BEANS, EED BLACKEYE PEAS 15oz/24",13.93,1.99,3.98,1.99,5.97,1.99,3.98,1.99,1.99,0,1.99,5.97,45.77,GG
MBI45642,"HAND SOAP, SS MILK&HNY PUMP 7.5z",27.86,17.91,0,0,0,0,0,0,0,0,0,0,45.77,GH
BW686173,"MUG, LIBBEY SPORTS 25.73oz",5.38,5.38,0,8.07,2.69,0,8.07,2.69,2.69,0,2.69,8.07,45.73,GN
ZUC1743773,"ENERGY DRINK, RED BULL SBLUE 8.4",0,0,0,0,0,0,0,0,0,0,0,45.72,45.72,GB
DAMAGCESTR,"EXTRACT, AG STRAWBERRY 28ml/144",0,1.44,7.92,6.48,3.24,6.48,4.32,1.08,1.44,1.44,8.28,3.6,45.72,GG
SM43214,"SIMPLE GREEN, CAR WASH 20oz/6",0,0,0,0,15.24,19.05,11.43,0,0,0,0,0,45.72,GN
EX049/500,"BAND, LARGER THICK HAIR 500CT BK",3.38,0,0,0,16.9,21.97,3.38,0,0,0,0,0,45.63,GH
TSJ1200,"HAIR CLIP, 1PC LARGE JAW",0,0,0,0,19.53,21.7,4.34,0,0,0,0,0,45.57,GH
LCIARTEEAGE,"COLORING BOOK, CRAYOLA ART EDGE",0,0,0,0,0,0,0,0,6.51,8.68,13.02,17.36,45.57,GN
SAF10222RA3C13,"DISH CLOTH, WFLE PLAID 13X13 3PK",0,0,0,0,0,10.72,2.68,13.4,5.36,2.68,5.36,5.36,45.56,GN
18-90953,"VAPORUB, LAVENDER, 1.76oz/6",7.59,7.59,7.59,7.59,0,0,0,0,15.18,0,0,0,45.54,GH
60-1PKKN95,"FACE MASK, SINGLE PK KN95 WHT",0,1.57,15.7,1.57,1.57,14.13,3.14,0,3.14,1.57,1.57,1.57,45.53,GH
GBI31192,"BISCUIT, HAITAI FRNCHPIE APP 192",0,0,7,3.5,14,0,0,0,0,7,3.5,10.5,45.5,GG
JHK70700,"HAND SANITIZER, HANDOK 70% 500ml",0,19.5,0,0,19.5,0,0,0,6.5,0,0,0,45.5,GH
WP39310,"DOG CHAIN, 6' WOODLANDS LEAD /3",13,13,6.5,0,0,6.5,0,6.5,0,0,0,0,45.5,GN
TP5244810,"DINNERWARE SET, 16PC BASKET WVE",0,0,0,0,0,0,0,0,0,0,0,45.45,45.45,GN
416124,"FLASHLIGHT, 9AA ALUM 2000LMN",0,0,0,0,0,0,0,0,45.45,0,0,0,45.45,GN
AHFFOODSAVER1,"VACUUM SEALER, FOOD SAVER NO BAG",0,0,0,0,0,0,0,0,0,45.45,0,0,45.45,GN
CC90058,"WATER BOTTLE, CL34 MIDNIGHT BLK",0,22.72,0,0,0,0,0,0,0,22.72,0,0,45.44,GN
168HEADBAND7,"HEADBAND, MATTE",5.39,4.62,4.62,3.85,4.62,0.77,3.08,6.93,7.7,2.31,0.77,0.77,45.43,GH
32408,"EMERY BOARDS, TRIM 10CT/6",0,6.93,9.24,2.31,3.85,3.08,4.62,3.85,4.62,5.39,0,1.54,45.43,GH
LI22527,"CAT COLLAR, 1/2"" RED 8-12""w/BELL",0,0,12.98,12.98,0,0,0,0,0,0,0,19.47,45.43,GN
JCS115524,"ARM SLING, RELIANCE ADJ 1ct",0,0,0,4.54,0,4.54,0,0,0,0,4.54,31.78,45.4,GH
32-82723,"C24, GHIRARD SQR MC CRML 9z/5",0,0,0,0,0,0,0,0,0,18.16,27.24,0,45.4,GG
36-60958,"PINEAPPLE, WH CHUNK 14oz/12",4.54,0,4.54,0,13.62,0,4.54,13.62,0,4.54,0,0,45.4,GG
RV3170N7,"COMB SET, REVLON TANGLE FREE",9.08,9.08,0,0,4.54,4.54,4.54,0,4.54,0,4.54,4.54,45.4,GH
LCI360,"HAIR TURBAN, QUICK DRYING 360",0,0,0,0,0,0,0,0,9.08,9.08,13.62,13.62,45.4,GH
GSIR439-ASST,"READING GLASS, R439-ASST",31.78,13.62,0,0,0,0,0,0,0,0,0,0,45.4,GH
JCS102902,"APRON, CHEF'S KITCHEN 29X32 ASST",0,0,0,0,0,0,0,0,0,0,27.24,18.16,45.4,GN
BPP1868694,"COLLAR, NYLON RED 16INX3/4IN",9.08,4.54,4.54,4.54,0,0,4.54,0,0,9.08,4.54,4.54,45.4,GN
RM2184960,"FOOD CONTAINER, RM 4.4L RECT 2PK",0,0,0,0,0,11.35,22.7,11.35,0,0,0,0,45.4,GN
RM2042882,"FOOD CONTAINER, RM RECT 5PK 3.7C",0,0,0,0,0,0,0,18.16,18.16,0,0,9.08,45.4,GN
HDSKT37663,"TONGS, HBS BBQ S/S",4.54,0,0,0,0,4.54,0,4.54,9.08,9.08,13.62,0,45.4,GN
ALS31454,"DOG LEASH, NYLON 5/8""X4' ASST",0,6.98,6.98,17.45,10.47,0,0,0,0,3.49,0,0,45.37,GN
171-1688,"CRACKERS, KEEBLER CHS&CHDR 1.8oz",0,0,0,45.36,0,0,0,0,0,0,0,0,45.36,GG
BW808394,"HAIR CLIP, SOPHI ESSNTL JUMBO 1c",0,0,6.3,23.94,11.34,2.52,1.26,0,0,0,0,0,45.36,GH
FS86073,"T/PASTE, CREST WHITENING 2.9z/24",0,0,0,0,0,0,0,9.45,15.12,20.79,0,0,45.36,GH
VSI1480,"TISSUE PAPER, BLACK 20X20 10CT",7.56,8.82,3.78,5.04,10.08,6.3,3.78,0,0,0,0,0,45.36,GN
501CCT83#SPI24,"CUPCAKE TOPPER, 24PCS SPIDERMAN",3.62,7.24,3.62,9.05,10.86,1.81,7.24,0,1.81,0,0,0,45.25,GN
BW806377,"FIRST AID KIT, CORALITE TRVL 36c",0,0,0,0,5.43,12.67,7.24,1.81,3.62,5.43,9.05,0,45.25,GH
